# chrom	start	end	chrom	start	end	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep	Adipocytes	Endothelium	Heart-Cardio	Oligodend	Neuron	Liver-Hep	Pancreas-Duct	Pancreas-Acinar	Pancreas-Delta	Pancreas-Beta	Pancreas-Alpha	Kidney-Ep	Thyroid-Ep	Fallopian-Ep	Ovary+Endom-Ep	Eryth-prog	Blood-T	Blood-NK	Blood-Mono+Macro	Blood-Granul	Blood-B	Head-Neck-Ep	Lung-Ep-Bron	Prostate-Ep	Bladder-Ep	Breast-Luminal-Ep	Breast-Basal-Ep	Lung-Ep-Alveo	Gastric-Ep	Colon-Ep	Small-Int-Ep
chr19	41333346	41333487	chr19	41333346	41333486	0.0	0.0	0.0	0.8921568627450981	0.030821917808219176	0.0	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	509.0	86.0	102.0	292.0	104.0	53.0	50.0	51.0	41.0	55.0	156.0	52.0	57.0	84.0	70.0	479.0	67.0	357.0	74.0	114.0	319.0	89.0	87.0	74.0	55.0	66.0	110.0	314.0	184.0	64.0
chr19	41659760	41659991	chr19	41659760	41659990	0.0	0.004594180704441042	0.008928571428571428	0.0	0.0	0.006622516556291391	0.0	0.02	0.0	0.0	0.010752688172043012	0.04405286343612335	0.0	0.0	0.0	0.12195121951219512	0.0	0.0	0.0	0.0	0.0	0.0	0.45985401459854014	0.0	0.0	0.0	0.0	0.007575757575757576	0.0	0.0041841004184100415	0.0	86.0	653.0	112.0	97.0	368.0	151.0	66.0	50.0	62.0	63.0	93.0	227.0	77.0	94.0	99.0	82.0	645.0	72.0	458.0	98.0	142.0	463.0	137.0	120.0	85.0	79.0	126.0	132.0	418.0	239.0	68.0
chr19	41667027	41667644	chr19	41667027	41667643	0.014084507042253521	0.0034542314335060447	0.0	0.010309278350515464	0.0	0.0	0.0	0.0	0.018867924528301886	0.015625	0.017857142857142856	0.006097560975609756	0.0	0.0	0.0	0.03389830508474576	0.0	0.0	0.0026246719160104987	0.0	0.0	0.0	0.00909090909090909	0.0	0.0	0.0	0.0	0.0	0.976303317535545	0.0	0.0	71.0	579.0	95.0	97.0	268.0	131.0	44.0	28.0	53.0	64.0	56.0	164.0	52.0	60.0	97.0	59.0	510.0	58.0	381.0	74.0	119.0	387.0	110.0	96.0	79.0	43.0	77.0	97.0	422.0	197.0	64.0
chr19	41705666	41705863	chr19	41705666	41705862	0.047619047619047616	0.0028011204481792717	0.0	0.0	0.0	0.011764705882352941	0.0	0.125	0.029411764705882353	0.02702702702702703	0.08163265306122448	0.024793388429752067	0.0	0.022727272727272728	0.0	0.16981132075471697	0.003105590062111801	0.02857142857142857	0.011673151750972763	0.0	0.0	0.0	0.8169014084507042	0.0	0.0	0.0	0.0	0.13043478260869565	0.0	0.007142857142857143	0.0	42.0	357.0	49.0	58.0	173.0	85.0	29.0	32.0	34.0	37.0	49.0	121.0	43.0	44.0	80.0	53.0	322.0	35.0	257.0	44.0	74.0	273.0	71.0	74.0	41.0	28.0	63.0	92.0	239.0	140.0	45.0
chr19	41929990	41930371	chr19	41929990	41930370	0.015384615384615385	0.00437636761487965	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.07894736842105263	0.02	0.06666666666666667	0.0	0.0	0.0	0.17647058823529413	0.012953367875647668	0.0	0.0031645569620253164	0.046511627906976744	0.0	0.01718213058419244	0.013888888888888888	0.0	0.0	0.0	0.014925373134328358	0.10784313725490197	0.012145748987854251	0.15873015873015872	0.8135593220338984	65.0	457.0	77.0	59.0	220.0	90.0	45.0	31.0	50.0	38.0	50.0	165.0	53.0	44.0	79.0	51.0	386.0	41.0	316.0	43.0	69.0	291.0	72.0	95.0	75.0	55.0	67.0	102.0	247.0	126.0	59.0
chr19	41942139	41943103	chr19	41942139	41943102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	0.0	0.0	0.0	0.11627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006024096385542169	0.9452054794520548	54.0	447.0	75.0	57.0	248.0	97.0	40.0	44.0	45.0	46.0	58.0	168.0	43.0	50.0	75.0	43.0	393.0	43.0	275.0	55.0	87.0	319.0	81.0	96.0	55.0	35.0	53.0	85.0	267.0	166.0	73.0
chr19	42005719	42005973	chr19	42005719	42005972	0.417910447761194	0.7103174603174603	0.015625	0.012987012987012988	0.00819672131147541	0.11	0.02631578947368421	0.024390243902439025	0.027777777777777776	0.018518518518518517	0.05555555555555555	0.013157894736842105	0.02857142857142857	0.0	0.0	0.14035087719298245	0.002564102564102564	0.0	0.007380073800738007	0.0	0.0	0.019867549668874173	0.0	0.0	0.0	0.0	0.05660377358490566	0.021739130434782608	0.00904977375565611	0.011834319526627219	0.0	67.0	504.0	64.0	77.0	244.0	100.0	38.0	41.0	36.0	54.0	54.0	152.0	35.0	46.0	68.0	57.0	390.0	44.0	271.0	62.0	84.0	302.0	79.0	78.0	66.0	42.0	53.0	92.0	221.0	169.0	48.0
chr19	42213575	42213814	chr19	42213575	42213813	0.023255813953488372	0.0056657223796034	0.0	0.038461538461538464	0.0	0.08333333333333333	0.0	0.047619047619047616	0.0	0.07142857142857142	0.0	0.017699115044247787	0.0	0.0	0.0	0.21052631578947367	0.009868421052631578	0.0	0.009478672985781991	0.0	0.0	0.024793388429752067	0.015384615384615385	0.1038961038961039	0.05454545454545454	0.0	0.0	0.03896103896103896	0.010101010101010102	1.0	0.325	43.0	353.0	45.0	78.0	185.0	72.0	21.0	21.0	38.0	28.0	33.0	113.0	45.0	29.0	71.0	38.0	304.0	33.0	211.0	46.0	58.0	242.0	65.0	77.0	55.0	33.0	41.0	77.0	198.0	129.0	40.0
chr19	42215589	42215914	chr19	42215589	42215913	0.0	0.1111111111111111	0.16666666666666666	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	18.0	6.0	2.0	4.0	5.0	2.0	0.0	1.0	0.0	4.0	9.0	0.0	3.0	3.0	3.0	19.0	2.0	13.0	2.0	4.0	13.0	2.0	3.0	1.0	2.0	1.0	2.0	10.0	5.0	3.0
chr19	42389160	42389352	chr19	42389160	42389351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6190476190476191	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	1.0	40.0	10.0	5.0	19.0	11.0	2.0	9.0	3.0	2.0	4.0	9.0	5.0	2.0	9.0	4.0	21.0	3.0	23.0	3.0	3.0	24.0	6.0	5.0	3.0	3.0	4.0	6.0	13.0	12.0	9.0
chr19	42572125	42572463	chr19	42572125	42572462	0.2	0.025	0.14285714285714285	0.3333333333333333	0.8823529411764706	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	5.0	40.0	7.0	3.0	17.0	10.0	2.0	4.0	5.0	4.0	3.0	10.0	2.0	6.0	4.0	5.0	24.0	3.0	19.0	3.0	8.0	23.0	6.0	1.0	2.0	7.0	6.0	8.0	24.0	8.0	5.0
chr19	42907629	42908130	chr19	42907629	42908129	0.07692307692307693	0.001440922190201729	0.0	0.00847457627118644	0.0440771349862259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12195121951219512	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.697841726618705	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	104.0	694.0	117.0	118.0	363.0	150.0	66.0	57.0	71.0	86.0	83.0	186.0	84.0	66.0	120.0	82.0	618.0	61.0	463.0	81.0	124.0	498.0	139.0	128.0	88.0	76.0	114.0	153.0	433.0	245.0	64.0
chr19	42911472	42911641	chr19	42911472	42911640	0.046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.873015873015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011673151750972763	0.0	0.0	64.0	433.0	71.0	66.0	206.0	95.0	38.0	22.0	38.0	55.0	57.0	146.0	54.0	51.0	77.0	63.0	394.0	53.0	278.0	70.0	101.0	325.0	59.0	73.0	58.0	60.0	55.0	89.0	257.0	173.0	48.0
chr19	42935081	42935212	chr19	42935081	42935211	0.0	0.0	0.0	0.0	0.0064516129032258064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.007168458781362007	0.03125	0.0	0.0	0.057971014492753624	0.09090909090909091	0.7884615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.009345794392523364	0.0	32.0	272.0	41.0	56.0	155.0	76.0	14.0	21.0	32.0	30.0	36.0	92.0	39.0	29.0	47.0	36.0	279.0	32.0	203.0	40.0	69.0	231.0	52.0	53.0	41.0	18.0	39.0	65.0	192.0	107.0	39.0
chr19	42957383	42957844	chr19	42957383	42957843	0.0	0.0223463687150838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40298507462686567	0.19230769230769232	0.07692307692307693	0.0	0.25	0.009852216748768473	0.0	0.0	0.9583333333333334	0.0	0.014388489208633094	0.0	0.0	0.029411764705882353	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	19.0	179.0	26.0	23.0	107.0	35.0	15.0	18.0	21.0	25.0	20.0	67.0	26.0	26.0	25.0	28.0	203.0	15.0	100.0	24.0	35.0	139.0	30.0	36.0	34.0	22.0	31.0	36.0	114.0	67.0	25.0
chr19	43948783	43948972	chr19	43948783	43948971	0.0	0.0	0.0	0.0	0.0	0.013157894736842105	0.0	0.1	0.0	0.0	0.022727272727272728	0.007633587786259542	0.0	0.0	0.0	0.9032258064516129	0.0	0.0	0.008368200836820083	0.0	0.016129032258064516	0.0034965034965034965	0.0	0.0	0.0	0.0	0.0	0.0	0.035398230088495575	0.0	0.0	47.0	365.0	68.0	57.0	192.0	76.0	29.0	30.0	35.0	49.0	44.0	131.0	60.0	51.0	70.0	62.0	343.0	35.0	239.0	42.0	62.0	286.0	73.0	62.0	48.0	34.0	45.0	76.0	226.0	144.0	50.0
chr19	45293499	45293653	chr19	45293499	45293652	0.75	0.09259259259259259	0.09523809523809523	0.06451612903225806	0.1375	0.0	0.047619047619047616	0.15	0.0	0.2692307692307692	0.0	0.058823529411764705	0.0	0.0	0.041666666666666664	0.32	0.01675977653631285	0.0	0.2585034013605442	0.0	0.06521739130434782	0.06164383561643835	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.013605442176870748	0.012345679012345678	0.07407407407407407	28.0	216.0	21.0	31.0	80.0	53.0	21.0	20.0	20.0	26.0	20.0	68.0	20.0	31.0	24.0	25.0	179.0	18.0	147.0	31.0	46.0	146.0	35.0	44.0	28.0	25.0	46.0	31.0	147.0	81.0	27.0
chr19	45309503	45309698	chr19	45309503	45309697	0.0136986301369863	0.007017543859649123	0.0	0.013888888888888888	0.025423728813559324	0.0	0.0	0.0425531914893617	0.0	0.0	0.0	0.052980132450331126	0.0	0.0	0.0	0.11864406779661017	0.0020161290322580645	0.0	0.002857142857142857	0.014925373134328358	0.011111111111111112	0.12034383954154727	0.57	0.07368421052631578	0.03636363636363636	0.0	0.0	0.0	0.008797653958944282	0.011235955056179775	0.03278688524590164	73.0	570.0	97.0	72.0	236.0	102.0	43.0	47.0	49.0	49.0	52.0	151.0	59.0	48.0	76.0	59.0	496.0	41.0	350.0	67.0	90.0	349.0	100.0	95.0	55.0	47.0	75.0	106.0	341.0	178.0	61.0
chr19	45383230	45383387	chr19	45383230	45383386	0.46808510638297873	0.729903536977492	0.05172413793103448	0.0196078431372549	0.0189873417721519	0.03125	0.0	0.0	0.030303030303030304	0.0	0.0	0.08433734939759036	0.05555555555555555	0.041666666666666664	0.0	0.2413793103448276	0.017921146953405017	0.03571428571428571	0.03870967741935484	0.05263157894736842	0.02127659574468085	0.03902439024390244	0.0	0.030303030303030304	0.06976744186046512	0.0	0.06666666666666667	0.18518518518518517	0.040229885057471264	0.0	0.0	47.0	311.0	58.0	51.0	158.0	64.0	29.0	35.0	33.0	29.0	31.0	83.0	36.0	24.0	47.0	29.0	279.0	28.0	155.0	38.0	47.0	205.0	47.0	66.0	43.0	28.0	30.0	54.0	174.0	110.0	38.0
chr19	45438563	45438754	chr19	45438563	45438753	0.0	0.001388888888888889	0.0	0.0	0.0	0.8145695364238411	0.0	0.0	0.0	0.039473684210526314	0.0	0.0	0.0	0.0	0.0	0.09574468085106383	0.007911392405063292	0.02564102564102564	0.004291845493562232	0.009433962264150943	0.007042253521126761	0.0	0.0	0.0	0.0	0.0	0.0	0.01652892561983471	0.0	0.0038910505836575876	0.0	98.0	720.0	106.0	105.0	337.0	151.0	62.0	42.0	70.0	76.0	85.0	232.0	89.0	71.0	119.0	94.0	632.0	78.0	466.0	106.0	142.0	458.0	131.0	134.0	103.0	67.0	78.0	121.0	403.0	257.0	93.0
chr19	45446079	45446265	chr19	45446079	45446264	0.028169014084507043	0.015151515151515152	0.013157894736842105	0.02564102564102564	0.06521739130434782	0.9310344827586207	0.0	0.0	0.0	0.0	0.0	0.007352941176470588	0.0	0.0	0.0	0.08620689655172414	0.004618937644341801	0.0	0.010344827586206896	0.0	0.0	0.006493506493506494	0.03076923076923077	0.0	0.0	0.0	0.06153846153846154	0.011363636363636364	0.0	0.006329113924050633	0.0	71.0	396.0	76.0	78.0	184.0	116.0	37.0	29.0	42.0	48.0	39.0	136.0	51.0	49.0	73.0	58.0	433.0	48.0	290.0	57.0	85.0	308.0	65.0	85.0	59.0	50.0	65.0	88.0	296.0	158.0	55.0
chr19	45448905	45449100	chr19	45448905	45449099	0.0	0.008968609865470852	0.0	0.04878048780487805	0.0	0.9777777777777777	0.0	0.0	0.0	0.04	0.0	0.013888888888888888	0.0	0.0	0.0	0.14285714285714285	0.015228426395939087	0.0	0.015267175572519083	0.0	0.0	0.007575757575757576	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	23.0	223.0	43.0	41.0	105.0	45.0	20.0	16.0	11.0	25.0	25.0	72.0	21.0	28.0	46.0	21.0	197.0	10.0	131.0	28.0	36.0	132.0	36.0	32.0	30.0	18.0	20.0	38.0	122.0	69.0	23.0
chr19	45449519	45450011	chr19	45449519	45450010	0.0	0.002127659574468085	0.0	0.031746031746031744	0.0	0.95	0.0	0.05128205128205128	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.22	0.004555808656036446	0.05128205128205128	0.02287581699346405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011834319526627219	0.0	63.0	470.0	53.0	63.0	222.0	100.0	40.0	39.0	46.0	42.0	41.0	128.0	68.0	41.0	89.0	50.0	439.0	39.0	306.0	66.0	95.0	280.0	77.0	86.0	62.0	45.0	64.0	86.0	266.0	169.0	55.0
chr19	45453796	45453899	chr19	45453796	45453898	0.0	0.004273504273504274	0.0	0.0	0.0	0.85	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	25.0	234.0	26.0	40.0	109.0	60.0	21.0	21.0	27.0	22.0	27.0	62.0	19.0	21.0	40.0	30.0	187.0	18.0	132.0	35.0	52.0	153.0	50.0	36.0	27.0	29.0	33.0	53.0	148.0	81.0	30.0
chr19	45569051	45569287	chr19	45569051	45569286	0.0	0.00196078431372549	0.009523809523809525	0.0	0.0	0.0	0.0	0.027777777777777776	0.2537313432835821	1.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15706806282722513	0.047058823529411764	0.0	0.0	0.17142857142857143	0.08571428571428572	0.0	0.0	0.0	0.015151515151515152	92.0	510.0	105.0	111.0	357.0	103.0	53.0	36.0	67.0	68.0	78.0	169.0	62.0	64.0	89.0	63.0	510.0	62.0	337.0	69.0	86.0	382.0	85.0	99.0	82.0	35.0	70.0	122.0	304.0	200.0	66.0
chr19	45776969	45777234	chr19	45776969	45777233	0.0	0.10421836228287841	0.014705882352941176	0.0	0.0	0.26666666666666666	0.0	0.07692307692307693	0.0	0.0	0.8	0.0	0.0	0.05172413793103448	0.0	0.07547169811320754	0.0	0.0	0.0163265306122449	0.0	0.0	0.00390625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	403.0	68.0	59.0	216.0	90.0	34.0	26.0	34.0	37.0	50.0	113.0	46.0	58.0	58.0	53.0	385.0	39.0	245.0	53.0	85.0	256.0	81.0	74.0	50.0	29.0	59.0	77.0	211.0	161.0	40.0
chr19	45792168	45792444	chr19	45792168	45792443	0.0	0.0	0.0	0.0	0.035211267605633804	0.9346733668341709	0.0	0.0	0.0	0.0	0.0	0.01556420233463035	0.0	0.0	0.0	0.15384615384615385	0.0013717421124828531	0.0	0.0018115942028985507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	755.0	135.0	120.0	426.0	199.0	72.0	55.0	71.0	68.0	85.0	257.0	101.0	77.0	120.0	104.0	729.0	72.0	552.0	116.0	157.0	584.0	143.0	134.0	110.0	87.0	100.0	195.0	486.0	292.0	94.0
chr19	45793801	45794386	chr19	45793801	45794385	0.0	0.0	0.0	0.0	0.0	0.9354838709677419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3684210526315789	0.0	0.0	0.015748031496062992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	23.0	211.0	33.0	27.0	78.0	31.0	10.0	10.0	21.0	18.0	21.0	54.0	14.0	16.0	28.0	19.0	141.0	10.0	127.0	32.0	38.0	144.0	40.0	29.0	32.0	17.0	23.0	36.0	113.0	51.0	14.0
chr19	46005909	46006102	chr19	46005909	46006101	0.21052631578947367	0.04419889502762431	0.0	0.03571428571428571	0.0	0.20454545454545456	0.0	0.05	0.0625	0.0	0.06451612903225806	0.02127659574468085	0.0	0.0	0.030303030303030304	0.3333333333333333	0.0	0.0	0.05755395683453238	0.0	0.20930232558139536	0.007042253521126761	0.0	0.075	0.8918918918918919	0.0	0.0	0.0	0.0	0.0	0.0	19.0	181.0	34.0	28.0	78.0	44.0	16.0	20.0	16.0	25.0	31.0	47.0	25.0	19.0	33.0	21.0	174.0	20.0	139.0	19.0	43.0	142.0	33.0	40.0	37.0	12.0	23.0	27.0	116.0	75.0	18.0
chr19	46006155	46006295	chr19	46006155	46006294	0.0	0.045454545454545456	0.0	0.02702702702702703	0.02631578947368421	0.02	0.0	0.2608695652173913	0.08571428571428572	0.05555555555555555	0.0	0.023529411764705882	0.0	0.0	0.13043478260869565	0.3870967741935484	0.0	0.0	0.0851063829787234	0.0	0.08163265306122448	0.04929577464788732	0.1	0.1346153846153846	0.8936170212765957	0.0	0.0	0.06	0.007352941176470588	0.0	0.37142857142857144	35.0	242.0	42.0	37.0	114.0	50.0	15.0	23.0	35.0	18.0	27.0	85.0	28.0	20.0	46.0	31.0	216.0	16.0	141.0	27.0	49.0	142.0	40.0	52.0	47.0	17.0	21.0	50.0	136.0	96.0	35.0
chr19	46181808	46182044	chr19	46181808	46182043	0.0	0.0019047619047619048	0.0	0.0	0.013636363636363636	0.020202020202020204	0.7755102040816326	0.03125	0.02564102564102564	0.0	0.0	0.00625	0.014705882352941176	0.028985507246376812	0.012987012987012988	0.1746031746031746	0.0	0.0	0.010498687664041995	0.013333333333333334	0.0	0.005449591280653951	0.0	0.009523809523809525	0.0	0.0	0.015873015873015872	0.0	0.005970149253731343	0.03333333333333333	0.01694915254237288	84.0	525.0	87.0	76.0	220.0	99.0	49.0	64.0	39.0	50.0	49.0	160.0	68.0	69.0	77.0	63.0	446.0	54.0	381.0	75.0	116.0	367.0	111.0	105.0	70.0	46.0	63.0	110.0	335.0	210.0	59.0
chr19	46307985	46308453	chr19	46307985	46308452	0.011363636363636364	0.0027347310847766638	0.005847953216374269	0.013513513513513514	0.0	0.0044444444444444444	0.0	0.02564102564102564	0.0	0.0	0.0	0.005747126436781609	1.0	0.0	0.0273224043715847	0.1118421052631579	0.010822510822510822	0.0	0.003076923076923077	0.0	0.00510204081632653	0.00410958904109589	0.0	0.0	0.09090909090909091	0.0	0.0	0.0603448275862069	0.0	0.010958904109589041	0.00819672131147541	176.0	1097.0	171.0	148.0	535.0	225.0	71.0	78.0	92.0	105.0	103.0	348.0	131.0	113.0	183.0	152.0	924.0	95.0	650.0	152.0	196.0	730.0	170.0	186.0	132.0	118.0	132.0	232.0	649.0	365.0	122.0
chr19	46396749	46397031	chr19	46396749	46397030	0.18181818181818182	0.06451612903225806	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.9473684210526315	0.9090909090909091	0.5	0.07692307692307693	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	11.0	62.0	9.0	11.0	36.0	10.0	6.0	4.0	1.0	9.0	0.0	22.0	8.0	4.0	8.0	7.0	56.0	6.0	57.0	11.0	14.0	39.0	12.0	9.0	15.0	3.0	3.0	3.0	44.0	20.0	8.0
chr19	46683675	46683995	chr19	46683675	46683994	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15789473684210525	0.0	0.0	0.005434782608695652	0.0	0.0	0.0111731843575419	0.0	0.015873015873015872	0.0	0.0	0.0	0.0	0.011494252873563218	0.0641025641025641	0.9285714285714286	36.0	305.0	22.0	53.0	145.0	64.0	22.0	26.0	28.0	24.0	30.0	81.0	20.0	35.0	55.0	38.0	319.0	39.0	184.0	34.0	61.0	179.0	46.0	63.0	24.0	25.0	51.0	59.0	174.0	78.0	28.0
chr19	46913523	46914053	chr19	46913523	46914052	0.05952380952380952	0.04404567699836868	0.06153846153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.015384615384615385	0.0	0.024752475247524754	0.0	0.0	0.0	0.13953488372093023	0.0535405872193437	0.05454545454545454	0.0078125	0.0	0.022556390977443608	0.004750593824228029	0.0	0.022222222222222223	0.0	0.043478260869565216	0.9222222222222223	0.0	0.005449591280653951	0.0125	0.029411764705882353	84.0	613.0	130.0	100.0	298.0	124.0	51.0	64.0	71.0	65.0	77.0	202.0	68.0	63.0	98.0	86.0	579.0	55.0	384.0	71.0	133.0	421.0	94.0	135.0	87.0	69.0	90.0	122.0	367.0	240.0	68.0
chr19	47179635	47179986	chr19	47179635	47179985	0.0	0.01855287569573284	0.0	0.9693877551020408	0.04330708661417323	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.010869565217391304	0.16666666666666666	0.044061302681992334	0.061224489795918366	0.010256410256410256	0.0	0.021505376344086023	0.08311688311688312	0.018691588785046728	0.0	0.028985507246376812	0.0	0.0	0.018518518518518517	0.0	0.004878048780487805	0.0	80.0	539.0	83.0	98.0	254.0	122.0	42.0	46.0	54.0	50.0	62.0	163.0	60.0	73.0	92.0	54.0	522.0	49.0	390.0	86.0	93.0	385.0	107.0	109.0	69.0	49.0	61.0	108.0	297.0	205.0	75.0
chr19	47262539	47262759	chr19	47262539	47262758	0.0	0.07407407407407407	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8	0.6666666666666666	0.2857142857142857	0.08695652173913043	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	3.0	4.0	15.0	6.0	2.0	3.0	5.0	5.0	2.0	10.0	6.0	2.0	8.0	2.0	39.0	1.0	20.0	3.0	7.0	23.0	2.0	12.0	3.0	0.0	2.0	3.0	15.0	12.0	3.0
chr19	47266432	47266803	chr19	47266432	47266802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.014492753623188406	0.030303030303030304	0.03125	0.08	0.015228426395939087	0.0	0.0	0.0881057268722467	0.9152542372881356	0.22077922077922077	0.725	0.26666666666666666	0.0	0.09090909090909091	0.0055248618784530384	0.0	0.0	36.0	295.0	57.0	60.0	160.0	91.0	24.0	31.0	28.0	38.0	42.0	109.0	40.0	42.0	69.0	33.0	288.0	25.0	197.0	38.0	51.0	227.0	59.0	77.0	40.0	30.0	50.0	66.0	181.0	137.0	35.0
chr19	47328398	47328584	chr19	47328398	47328583	0.2553191489361702	0.06312292358803986	0.02127659574468085	0.05263157894736842	0.007518796992481203	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.01953125	0.0	0.775	0.23333333333333334	0.16	0.06217616580310881	0.0	0.019230769230769232	0.125	0.0	0.030303030303030304	0.0	0.005747126436781609	0.0	0.07142857142857142	47.0	301.0	47.0	38.0	133.0	64.0	20.0	23.0	22.0	27.0	34.0	87.0	28.0	30.0	48.0	42.0	256.0	27.0	240.0	30.0	50.0	193.0	55.0	52.0	40.0	36.0	33.0	53.0	174.0	107.0	28.0
chr19	47426903	47427051	chr19	47426903	47427050	0.40425531914893614	0.0	0.0	0.0	0.0	0.03773584905660377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21621621621621623	0.0030303030303030303	0.0625	0.0	0.0	0.0	0.04090909090909091	0.6909090909090909	0.0125	0.09523809523809523	0.0	0.0	0.013888888888888888	0.0	0.015873015873015872	0.0	47.0	351.0	54.0	57.0	166.0	53.0	35.0	26.0	38.0	41.0	33.0	90.0	39.0	33.0	43.0	37.0	330.0	32.0	210.0	37.0	75.0	220.0	55.0	80.0	42.0	34.0	42.0	72.0	195.0	126.0	42.0
chr19	47491675	47492048	chr19	47491675	47492047	0.0	0.09876543209876543	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.18181818181818182	0.0	0.0	0.05660377358490566	0.0	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.9090909090909091	0.0	0.16666666666666666	0.0	0.0	13.0	81.0	12.0	12.0	46.0	14.0	4.0	4.0	5.0	1.0	9.0	25.0	7.0	5.0	12.0	11.0	60.0	3.0	53.0	12.0	16.0	46.0	11.0	19.0	5.0	4.0	11.0	12.0	42.0	35.0	4.0
